,userid,number_of_courses,average_marks,average_login,weekend_login,weekday_login,midnight_login,early_morning_login,late_morning_login,afternoon_login,evening_login,night_login,no_of_viewed_courses,no_of_attendance_taken,no_of_all_files_downloaded,no_of_assignments,no_of_forum_created,number_of_quizzes,no_of_quizzes_completed,no_of_quizzes_attempt
1932,3791.0,6.0,78.5,5.0,0.8333333333333334,4.166666666666667,2.6666666666666665,0.8333333333333334,0.5,0.6666666666666666,0.1666666666666666,0.1666666666666666,46.16666666666666,0.0,0.1666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
1933,3792.0,7.0,75.54285714285713,9.285714285714286,2.142857142857143,7.142857142857143,2.0,3.142857142857143,2.0,1.8571428571428568,0.1428571428571428,0.1428571428571428,42.71428571428572,0.0,0.0,0.5714285714285714,0.1428571428571428,6.857142857142857,1.5714285714285714,11.142857142857142
1934,3793.0,7.0,79.71428571428571,8.428571428571429,0.7142857142857143,7.714285714285714,1.5714285714285714,2.2857142857142856,1.2857142857142858,2.142857142857143,0.5714285714285714,0.5714285714285714,33.285714285714285,0.0,0.0,0.8571428571428571,0.1428571428571428,0.4285714285714285,0.1428571428571428,1.4285714285714286
1935,3794.0,7.0,75.0,9.0,1.2857142857142858,7.714285714285714,2.4285714285714284,3.142857142857143,0.4285714285714285,0.8571428571428571,1.8571428571428568,0.2857142857142857,35.0,0.0,0.0,0.5714285714285714,0.1428571428571428,0.0,0.0,0.0
1936,3795.0,7.0,79.71428571428571,5.0,1.7142857142857142,3.2857142857142856,0.2857142857142857,1.8571428571428568,0.2857142857142857,1.5714285714285714,0.8571428571428571,0.1428571428571428,28.571428571428573,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,5.142857142857143
1937,3796.0,7.0,75.85714285714286,6.0,1.5714285714285714,4.428571428571429,1.4285714285714286,2.0,0.4285714285714285,1.5714285714285714,0.0,0.5714285714285714,28.428571428571427,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,3.142857142857143
1938,3797.0,8.0,69.0,6.875,1.375,5.5,2.375,2.75,0.375,0.875,0.125,0.375,21.875,0.0,0.0,0.25,0.0,0.125,0.125,1.25
1939,3798.0,7.0,75.42857142857143,5.714285714285714,0.7142857142857143,5.0,0.8571428571428571,1.5714285714285714,0.5714285714285714,2.2857142857142856,0.4285714285714285,0.0,23.571428571428573,0.0,0.0,0.4285714285714285,0.2857142857142857,4.857142857142857,0.1428571428571428,1.8571428571428568
1940,3800.0,7.0,82.42857142857143,9.571428571428571,2.7142857142857144,6.857142857142857,2.857142857142857,2.0,1.1428571428571428,2.571428571428572,0.7142857142857143,0.2857142857142857,39.71428571428572,0.0,0.0,1.4285714285714286,0.4285714285714285,0.0,0.0,0.0
1941,3801.0,7.0,80.42857142857143,8.0,1.1428571428571428,6.857142857142857,1.5714285714285714,1.5714285714285714,1.1428571428571428,3.0,0.7142857142857143,0.0,45.71428571428572,0.0,0.0,0.1428571428571428,1.0,0.4285714285714285,0.1428571428571428,4.428571428571429
1942,3802.0,7.0,74.85714285714286,4.0,0.7142857142857143,3.2857142857142856,0.4285714285714285,1.4285714285714286,0.4285714285714285,0.7142857142857143,0.8571428571428571,0.1428571428571428,14.428571428571429,0.0,0.0,0.1428571428571428,0.1428571428571428,0.2857142857142857,0.1428571428571428,4.142857142857143
1943,3803.0,7.0,79.89999999999999,10.714285714285714,1.7142857142857142,9.0,2.7142857142857144,2.571428571428572,1.1428571428571428,3.571428571428572,0.5714285714285714,0.1428571428571428,30.857142857142858,0.0,0.0,0.4285714285714285,0.1428571428571428,0.0,0.0,0.0
1944,3804.0,7.0,70.71428571428571,3.857142857142857,0.8571428571428571,3.0,0.2857142857142857,0.7142857142857143,0.4285714285714285,1.8571428571428568,0.4285714285714285,0.1428571428571428,14.857142857142858,0.0,0.0,0.0,0.2857142857142857,0.4285714285714285,0.1428571428571428,7.428571428571429
1945,3805.0,7.0,73.42857142857143,3.4285714285714284,0.5714285714285714,2.857142857142857,0.7142857142857143,1.0,0.1428571428571428,1.1428571428571428,0.4285714285714285,0.0,13.428571428571429,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,1.4285714285714286
1946,3806.0,8.0,83.625,13.875,3.375,10.5,4.125,3.25,2.25,3.75,0.375,0.125,79.625,0.0,0.0,0.375,0.375,0.875,0.125,3.0
1947,3807.0,7.0,68.06428571428572,11.571428571428571,1.7142857142857142,9.857142857142858,2.4285714285714284,4.714285714285714,1.2857142857142858,2.571428571428572,0.1428571428571428,0.4285714285714285,39.142857142857146,0.0,0.0,0.2857142857142857,0.1428571428571428,0.7142857142857143,0.2857142857142857,2.571428571428572
1948,3808.0,7.0,78.85714285714286,7.285714285714286,0.7142857142857143,6.571428571428571,2.4285714285714284,2.0,0.2857142857142857,2.0,0.2857142857142857,0.2857142857142857,32.42857142857143,0.0,0.0,0.0,0.1428571428571428,0.4285714285714285,0.1428571428571428,3.2857142857142856
1949,3809.0,7.0,77.71428571428571,15.0,1.8571428571428568,13.142857142857142,5.714285714285714,1.8571428571428568,0.7142857142857143,4.285714285714286,1.7142857142857142,0.7142857142857143,65.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.1428571428571428,1.5714285714285714
1950,3810.0,8.0,76.15,5.625,0.375,5.25,2.375,0.625,0.25,1.75,0.5,0.125,20.0,0.0,0.0,0.125,0.5,1.125,0.25,24.625
1951,3811.0,7.0,78.0,17.0,4.428571428571429,12.571428571428571,4.714285714285714,4.142857142857143,1.0,5.428571428571429,1.2857142857142858,0.4285714285714285,60.85714285714285,0.0,0.0,1.2857142857142858,0.2857142857142857,1.1428571428571428,0.1428571428571428,1.4285714285714286
1952,3812.0,7.0,84.14285714285714,16.0,2.857142857142857,13.142857142857142,4.142857142857143,3.857142857142857,1.8571428571428568,5.857142857142857,0.1428571428571428,0.1428571428571428,131.14285714285714,0.0,0.0,1.1428571428571428,1.0,1.4285714285714286,0.2857142857142857,7.142857142857143
1953,3813.0,8.0,80.41624999999999,12.875,2.25,10.625,3.75,4.0,1.125,2.875,0.375,0.75,38.75,0.0,0.0,0.25,0.125,1.5,0.5,20.5
1954,3814.0,8.0,81.375,23.5,5.5,18.0,4.0,4.875,4.625,8.375,1.25,0.375,85.5,0.0,0.0,0.75,0.375,1.25,0.25,5.0
1955,3817.0,1.0,92.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,3818.0,8.0,80.125,8.625,2.625,6.0,1.875,1.875,0.75,2.75,1.375,0.0,40.375,0.0,0.0,0.75,0.25,0.375,0.125,1.75
1957,3819.0,8.0,81.375,14.375,1.875,12.5,5.375,3.125,2.25,2.125,0.125,1.375,57.875,0.0,0.0,0.625,1.0,1.375,0.125,2.0
1958,3820.0,8.0,82.0,14.25,1.875,12.375,2.875,3.625,2.25,5.25,0.25,0.0,53.5,0.0,0.0,0.25,0.75,1.875,0.125,2.375
1959,3821.0,8.0,80.5,14.875,2.25,12.625,3.0,5.125,2.375,3.5,0.375,0.5,55.125,0.0,0.0,0.625,0.625,1.625,0.25,7.875
1960,3822.0,7.0,81.28571428571429,23.142857142857142,6.428571428571429,16.714285714285715,6.428571428571429,7.428571428571429,2.7142857142857144,6.142857142857143,0.2857142857142857,0.1428571428571428,81.42857142857143,0.0,0.0,1.2857142857142858,0.2857142857142857,0.0,0.0,0.0
1961,3824.0,8.0,88.25,10.5,2.125,8.375,1.375,3.0,1.875,3.5,0.625,0.125,48.0,0.0,0.0,0.5,0.875,0.0,0.0,0.0
1962,3825.0,8.0,76.5625,11.625,2.125,9.5,1.375,2.875,1.625,4.5,0.75,0.5,85.25,0.0,0.0,2.375,0.0,0.25,0.0,0.0
1963,3826.0,7.0,74.42857142857143,21.142857142857142,4.285714285714286,16.857142857142858,4.285714285714286,6.285714285714286,1.8571428571428568,5.428571428571429,3.142857142857143,0.1428571428571428,43.71428571428572,0.0,0.0,0.5714285714285714,0.8571428571428571,0.4285714285714285,0.1428571428571428,1.4285714285714286
1964,3827.0,6.0,79.83333333333333,9.833333333333334,2.0,7.833333333333333,2.833333333333333,1.8333333333333333,0.1666666666666666,3.333333333333333,0.6666666666666666,1.0,33.5,0.0,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.1666666666666666,3.333333333333333
1965,3828.0,10.0,66.8,6.9,0.8,6.1,1.8,1.9,0.9,2.0,0.2,0.1,46.4,0.0,0.0,0.2,0.1,0.5,0.2,1.7
1966,3829.0,8.0,65.7875,10.125,2.5,7.625,2.875,3.0,1.125,2.25,0.875,0.0,41.75,0.0,0.0,0.5,0.25,0.875,0.5,5.0
1967,3830.0,7.0,78.42857142857143,2.571428571428572,0.4285714285714285,2.142857142857143,0.2857142857142857,1.4285714285714286,0.4285714285714285,0.2857142857142857,0.0,0.1428571428571428,7.428571428571429,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
1968,3831.0,1.0,91.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,3832.0,8.0,80.125,11.375,1.875,9.5,3.0,2.875,1.25,4.125,0.125,0.0,58.25,0.0,0.0,2.375,0.0,0.125,0.0,0.0
1970,3833.0,9.0,81.5,9.11111111111111,0.5555555555555556,8.555555555555555,2.2222222222222223,1.8888888888888888,1.2222222222222223,3.4444444444444446,0.3333333333333333,0.0,25.0,0.0,0.0,1.4444444444444444,0.0,0.7777777777777778,0.1111111111111111,15.11111111111111
1971,3834.0,9.0,67.08888888888889,11.77777777777778,2.7777777777777777,9.0,2.6666666666666665,2.555555555555556,1.4444444444444444,3.7777777777777777,0.8888888888888888,0.4444444444444444,41.77777777777778,0.0,0.0,0.5555555555555556,0.3333333333333333,1.6666666666666667,0.3333333333333333,2.888888888888889
1972,3835.0,7.0,70.92857142857143,13.285714285714286,1.4285714285714286,11.857142857142858,1.1428571428571428,3.142857142857143,2.571428571428572,4.857142857142857,1.4285714285714286,0.1428571428571428,59.71428571428572,0.0,0.0,2.7142857142857144,0.0,0.2857142857142857,0.0,0.0
1973,3836.0,8.0,71.75,25.875,5.75,20.125,6.125,7.625,2.25,9.25,0.375,0.25,133.25,0.0,0.0,0.875,0.375,0.5,0.125,6.0
1974,3837.0,8.0,67.4,10.75,0.875,9.875,4.375,2.75,0.75,2.5,0.125,0.25,35.25,0.0,0.0,0.5,0.0,2.0,0.5,47.375
1975,3838.0,7.0,64.14285714285714,4.142857142857143,0.2857142857142857,3.857142857142857,2.142857142857143,0.7142857142857143,0.1428571428571428,0.5714285714285714,0.0,0.5714285714285714,15.285714285714286,0.0,0.0,0.2857142857142857,0.0,0.4285714285714285,0.2857142857142857,14.714285714285714
1976,3839.0,7.0,75.0,8.285714285714286,1.5714285714285714,6.714285714285714,1.7142857142857142,1.4285714285714286,0.2857142857142857,3.571428571428572,1.1428571428571428,0.1428571428571428,36.57142857142857,0.0,0.0,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.1428571428571428,1.4285714285714286
1977,3840.0,5.0,71.0,5.4,0.6,4.8,1.4,2.2,0.6,0.8,0.4,0.0,20.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0
1978,3841.0,9.0,80.22222222222223,6.555555555555555,1.4444444444444444,5.111111111111111,2.2222222222222223,1.4444444444444444,0.5555555555555556,1.8888888888888888,0.2222222222222222,0.2222222222222222,29.33333333333333,0.0,0.0,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.1111111111111111,1.1111111111111112
1979,3842.0,8.0,72.94375,9.375,1.5,7.875,2.375,2.5,1.0,2.875,0.0,0.625,25.75,0.0,0.0,0.25,0.0,0.5,0.125,10.375
1980,3843.0,7.0,8.0,2.2857142857142856,0.5714285714285714,1.7142857142857142,0.0,0.5714285714285714,1.2857142857142858,0.4285714285714285,0.0,0.0,9.857142857142858,0.0,0.0,0.0,0.1428571428571428,0.0,0.0,0.0
1981,3844.0,1.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1982,3845.0,8.0,71.25,13.25,2.125,11.125,2.375,4.0,1.5,4.375,1.0,0.0,55.375,0.0,0.0,1.125,0.375,0.5,0.125,3.125
1983,3846.0,9.0,67.92222222222222,12.88888888888889,2.4444444444444446,10.444444444444445,2.333333333333333,2.6666666666666665,0.4444444444444444,5.444444444444445,1.5555555555555556,0.4444444444444444,37.22222222222222,0.0,0.0,0.8888888888888888,0.1111111111111111,0.7777777777777778,0.3333333333333333,2.888888888888889
1984,3850.0,8.0,73.25,4.75,1.0,3.75,1.0,1.5,0.125,2.125,0.0,0.0,98.5,0.0,0.0,0.75,0.125,0.5,0.0,0.0
1985,3852.0,10.0,67.7,6.3,0.7,5.6,2.2,1.5,0.5,1.2,0.2,0.7,223.5,0.0,0.0,1.2,0.3,1.6,0.2,4.0
1986,3856.0,1.0,87.0,11.0,0.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,3857.0,1.0,92.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1988,3859.0,5.0,72.46000000000001,25.6,3.8,21.8,16.6,3.0,2.6,1.8,1.6,0.0,34.4,1.6,0.0,0.2,0.0,0.4,0.0,0.0
1989,3860.0,6.0,70.83333333333333,10.0,2.0,8.0,2.0,2.6666666666666665,0.8333333333333334,3.333333333333333,1.1666666666666667,0.0,36.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1990,3861.0,5.0,76.6,12.0,2.0,10.0,2.6,4.4,0.6,4.2,0.2,0.0,43.0,0.0,0.0,0.6,0.0,0.2,0.0,0.0
1991,3862.0,4.0,76.25,2.5,0.5,2.0,0.5,0.0,0.25,1.25,0.25,0.25,9.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1992,3863.0,5.0,72.76,13.2,1.0,12.2,6.4,3.2,0.6,2.0,0.4,0.6,31.8,1.6,0.0,0.6,0.0,0.0,0.0,0.0
1993,3864.0,5.0,73.2,20.6,5.2,15.4,4.0,5.6,1.6,7.6,0.0,1.8,76.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1994,3865.0,4.0,74.25,3.25,0.75,2.5,1.5,0.0,0.25,1.5,0.0,0.0,17.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,3866.0,6.0,74.0,6.666666666666667,0.6666666666666666,6.0,1.8333333333333333,3.0,0.1666666666666666,1.0,0.6666666666666666,0.0,23.33333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
1996,3867.0,5.0,78.0,19.6,2.2,17.4,1.6,5.4,3.4,7.0,2.2,0.0,65.2,0.0,0.0,0.4,0.2,0.0,0.0,0.0
1997,3868.0,4.0,81.5,3.25,1.0,2.25,1.25,1.0,0.25,0.75,0.0,0.0,15.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,3869.0,5.0,66.7,7.8,2.0,5.8,1.4,4.2,0.2,2.0,0.0,0.0,20.4,0.0,0.0,0.6,0.2,0.0,0.0,0.0
1999,3870.0,4.0,74.5,2.75,0.5,2.25,0.75,0.75,0.25,0.5,0.5,0.0,17.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2000,3871.0,4.0,80.5,2.5,1.25,1.25,0.0,0.0,0.0,2.25,0.0,0.25,10.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,3872.0,4.0,32.75,2.5,0.25,2.25,0.25,0.25,0.75,1.0,0.25,0.0,9.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0
2002,3873.0,7.0,67.97142857142858,6.857142857142857,0.5714285714285714,6.285714285714286,1.5714285714285714,1.7142857142857142,1.0,1.5714285714285714,0.7142857142857143,0.2857142857142857,20.571428571428573,0.0,0.0,0.8571428571428571,0.1428571428571428,0.1428571428571428,0.0,0.0
2003,3875.0,7.0,75.40714285714286,14.714285714285714,4.0,10.714285714285714,5.0,3.4285714285714284,1.5714285714285714,4.428571428571429,0.2857142857142857,0.0,78.14285714285714,0.0,0.1428571428571428,2.4285714285714284,0.1428571428571428,0.0,0.0,0.0
2004,3876.0,7.0,75.64285714285714,13.0,2.571428571428572,10.428571428571429,2.142857142857143,3.7142857142857135,1.2857142857142858,5.428571428571429,0.1428571428571428,0.2857142857142857,39.0,0.0,0.0,1.5714285714285714,0.2857142857142857,0.1428571428571428,0.0,0.0
2005,3877.0,7.0,73.31428571428572,7.0,1.7142857142857142,5.285714285714286,1.1428571428571428,2.0,1.0,2.142857142857143,0.5714285714285714,0.1428571428571428,29.857142857142858,0.0,0.0,1.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857
2006,3878.0,7.0,75.10000000000001,25.714285714285715,8.142857142857142,17.571428571428573,6.428571428571429,5.285714285714286,4.285714285714286,6.857142857142857,0.8571428571428571,2.0,88.71428571428571,0.0,0.1428571428571428,1.7142857142857142,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.2857142857142857
2007,3879.0,7.0,71.85714285714286,9.428571428571429,2.571428571428572,6.857142857142857,1.5714285714285714,2.857142857142857,1.1428571428571428,3.4285714285714284,0.2857142857142857,0.1428571428571428,63.142857142857146,0.0,0.0,2.0,0.2857142857142857,1.7142857142857142,0.2857142857142857,0.2857142857142857
2008,3880.0,7.0,65.57142857142857,31.428571428571427,6.571428571428571,24.857142857142858,7.571428571428571,6.428571428571429,6.0,10.285714285714286,0.4285714285714285,0.7142857142857143,237.14285714285717,0.0,0.0,2.7142857142857144,0.7142857142857143,0.8571428571428571,0.0,0.0
2009,3882.0,6.0,73.125,15.666666666666666,3.6666666666666665,12.0,4.833333333333333,2.5,2.333333333333333,3.5,0.0,2.5,67.5,0.0,0.1666666666666666,2.333333333333333,0.3333333333333333,0.5,0.0,0.0
2010,3885.0,6.0,72.58333333333333,4.333333333333333,0.5,3.8333333333333335,0.6666666666666666,0.6666666666666666,1.0,1.6666666666666667,0.3333333333333333,0.0,20.5,0.0,0.0,0.0,0.0,2.5,0.1666666666666666,0.1666666666666666
2011,3886.0,5.0,87.7,22.4,3.6,18.8,5.6,4.2,6.2,6.0,0.0,0.4,103.2,0.0,0.0,0.8,0.2,1.2,0.4,0.4
2012,3887.0,6.0,85.33333333333333,6.166666666666667,1.0,5.166666666666667,2.5,1.8333333333333333,0.8333333333333334,1.0,0.0,0.0,26.0,0.0,0.0,0.3333333333333333,0.0,0.8333333333333334,0.6666666666666666,50.66666666666666
2013,3888.0,6.0,77.96666666666667,9.833333333333334,1.6666666666666667,8.166666666666666,3.0,2.0,1.1666666666666667,2.833333333333333,0.0,0.8333333333333334,31.83333333333333,0.0,0.0,0.8333333333333334,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.1666666666666666
2014,3889.0,6.0,77.83333333333333,3.333333333333333,1.5,1.8333333333333333,0.8333333333333334,0.8333333333333334,0.3333333333333333,1.0,0.1666666666666666,0.1666666666666666,15.333333333333334,0.0,0.0,0.1666666666666666,0.0,1.1666666666666667,0.3333333333333333,0.3333333333333333
2015,3890.0,6.0,79.38833333333334,8.166666666666666,1.3333333333333333,6.833333333333333,2.833333333333333,1.6666666666666667,2.333333333333333,1.3333333333333333,0.0,0.0,23.0,0.0,0.0,0.3333333333333333,0.1666666666666666,2.6666666666666665,0.8333333333333334,19.666666666666668
2016,3892.0,6.0,75.16666666666667,14.333333333333334,3.333333333333333,11.0,4.5,3.333333333333333,2.5,3.333333333333333,0.1666666666666666,0.5,61.5,0.0,0.0,1.1666666666666667,0.1666666666666666,0.8333333333333334,0.1666666666666666,0.1666666666666666
2017,3893.0,6.0,77.22166666666666,4.0,0.5,3.5,1.5,0.6666666666666666,0.1666666666666666,1.1666666666666667,0.5,0.0,8.666666666666666,0.0,0.0,0.0,0.0,2.0,0.8333333333333334,24.83333333333333
2018,3894.0,5.0,70.0,8.8,1.4,7.4,1.2,1.0,1.6,2.0,1.6,1.4,40.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0
2019,3896.0,5.0,77.6,4.4,1.4,3.0,1.0,0.6,0.4,2.2,0.2,0.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3897.0,7.0,69.78571428571429,10.857142857142858,1.7142857142857142,9.142857142857142,3.0,2.7142857142857144,1.8571428571428568,2.2857142857142856,1.0,0.0,42.0,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0
2021,3898.0,3.0,86.0,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2022,3899.0,4.0,81.75,2.0,0.0,2.0,0.75,0.5,0.25,0.25,0.25,0.0,8.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2023,3900.0,4.0,81.5,4.75,1.0,3.75,1.5,1.0,0.5,1.0,0.5,0.25,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,3901.0,4.0,80.0,1.25,0.25,1.0,0.25,0.5,0.25,0.25,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025,3902.0,4.0,73.75,6.75,1.75,5.0,1.0,1.25,0.5,1.75,2.0,0.25,33.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0
2026,3903.0,6.0,71.35000000000001,2.6666666666666665,0.5,2.1666666666666665,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.1666666666666666,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2027,3904.0,4.0,79.0,1.25,0.25,1.0,0.25,0.0,0.25,0.5,0.25,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2028,3905.0,6.0,71.0,12.666666666666666,0.1666666666666666,12.5,3.6666666666666665,4.0,0.6666666666666666,3.333333333333333,1.0,0.0,32.5,0.0,0.0,0.5,0.0,1.1666666666666667,0.1666666666666666,12.333333333333334
2029,3906.0,4.0,82.25,8.25,3.25,5.0,0.0,2.25,1.0,3.75,1.25,0.0,38.5,0.0,0.0,0.5,0.25,0.0,0.0,0.0
2030,3907.0,3.0,80.66666666666667,1.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2031,3908.0,4.0,72.75,4.0,2.0,2.0,0.5,0.75,0.75,1.75,0.25,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2032,3909.0,5.0,82.4,3.8,0.6,3.2,1.4,0.6,0.0,1.2,0.6,0.0,8.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0
2033,3910.0,7.0,73.14285714285714,6.857142857142857,0.7142857142857143,6.142857142857143,1.4285714285714286,1.0,0.8571428571428571,3.0,0.5714285714285714,0.0,27.857142857142858,0.0,0.0,0.8571428571428571,0.1428571428571428,2.0,0.1428571428571428,0.1428571428571428
2034,3911.0,5.0,79.6,1.0,0.0,1.0,0.2,0.0,0.2,0.4,0.2,0.0,2.8,0.0,0.0,0.0,0.2,0.4,0.2,2.6
2035,3912.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2036,3913.0,1.0,93.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,3914.0,6.0,75.14999999999999,27.33333333333333,6.166666666666667,21.166666666666668,9.5,5.5,3.5,5.833333333333333,1.5,1.5,121.83333333333331,0.0,0.0,1.6666666666666667,0.0,0.1666666666666666,0.0,0.0
2038,3915.0,1.0,81.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2039,3916.0,5.0,82.0,8.6,0.8,7.8,1.8,1.4,1.4,4.0,0.0,0.0,65.2,0.0,0.0,1.0,0.2,0.8,0.2,1.4
2040,3917.0,5.0,83.0,9.2,1.4,7.8,2.2,2.2,2.4,2.2,0.2,0.0,46.8,0.0,0.0,0.8,0.2,0.6,0.2,1.0
2041,3918.0,1.0,80.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2042,3920.0,5.0,70.4,8.6,1.2,7.4,3.6,2.0,0.8,1.4,0.8,0.0,35.2,0.0,0.0,0.4,0.0,7.0,1.2,23.4
2043,3921.0,5.0,73.0,5.8,1.6,4.2,1.0,1.2,0.0,3.0,0.6,0.0,17.0,0.0,0.0,0.6,0.2,0.2,0.2,2.0
2044,3922.0,6.0,69.33333333333333,1.1666666666666667,0.1666666666666666,1.0,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.5,0.1666666666666666,1.6666666666666667
2045,3923.0,6.0,72.25,5.333333333333333,0.5,4.833333333333333,0.0,0.6666666666666666,0.5,3.333333333333333,0.3333333333333333,0.5,19.5,0.0,0.0,0.5,0.1666666666666666,0.8333333333333334,0.1666666666666666,1.3333333333333333
2046,3924.0,6.0,53.75,5.0,0.5,4.5,1.0,1.1666666666666667,0.6666666666666666,1.5,0.6666666666666666,0.0,11.666666666666666,0.0,0.0,0.1666666666666666,0.0,1.0,0.1666666666666666,0.3333333333333333
2047,3925.0,7.0,61.0,2.571428571428572,0.5714285714285714,2.0,0.7142857142857143,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.5714285714285714,0.2857142857142857,9.428571428571429,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.1428571428571428,1.2857142857142858
2048,3926.0,6.0,83.27833333333334,10.666666666666666,3.0,7.666666666666667,3.1666666666666665,1.6666666666666667,1.5,4.333333333333333,0.0,0.0,34.166666666666664,0.0,0.0,0.1666666666666666,0.1666666666666666,2.833333333333333,0.6666666666666666,26.666666666666668
